uid,username,banned
27235,kiki-chan,1
27236,Pracownia,1
27237,Loos,1
27238,unleashmygrohk,0
27239,Neskoi,0
27240,sinthetic,0
27241,JoeyJojo,1
27242,boamax,1
27243,Kintiru,0
27244,olrox,1
27245,Rockmandash,0
27246,kimojacky,0
27247,mobiuslau,0
27248,komojuulpods,0
27249,Casiokiller,1
27250,Elrignis,1
27251,yeetyeet710,1
27252,Yun,0
27253,TechGuru87,1
27254,DayBreak,0
27255,julibox,0
27256,Eulb,0
27257,retein,1
27258,PlusNine,1
27259,RYCO,0
27260,fact,0
27261,kumairopopnlife,1
27262,Krittyw,0
27263,rekkisomo,1
27264,Haatchi,0
27265,Yukito,1
27266,hevendor,0
27267,MatteJPrx,0
27268,BigGamer,0
27269,zeffian,0
27270,homie_deluxe,0
27271,lethaltail,0
27272,too_slow,1
27273,dotLight,0
27274,Namine207,0
27275,Hainz4U,1
27276,ChinesePushButtons,0
27277,53r1zawa,0
27278,Akshuls,0
27279,aandre,0
27280,desepicw,0
27281,veet,1
27282,melon,1
27283,FeelinIt,1
27284,bats,0
27285,Peachy,0
27286,Cerulean,1
27287,chrylht,0
27288,taikonotatsujin2021,0
27289,Syneu,1
27290,nhamquamay123,0
27291,Rinne,0
27292,TXFTZ,0
27293,Lay31415,0
27294,zhzi_pwp,0
27295,tamagotchipapi,0
27296,Sawvidae,0
27297,ABuffalo,0
27298,R3,1
27299,BaakaMitaiiTV,0
27300,osbun,0
27301,Scene,0
27302,Triforce7770,0
27303,MeruKami,1
27304,graded,1
27305,Zonifyy,0
27306,ec2151,1
27307,mohdfazlan,0
27308,subsidy,1
27309,TweakyLemming66,0
27310,Aletheia,1
27311,rodofo,0
27312,rancidrice,1
27313,hunnian1,0
27314,PsychoSoldierTeam,0
27315,HOW,1
27316,Matias,1
27317,Ajasco,1
27318,dmf,1
27319,Dumbideas,0
27320,pc,0
27321,BRAM,0
27322,bompobombo,1
27323,GanDhee,1
27324,SQWERLY!,0
27325,Crunt,1
27326,JaViLuMa,0
27327,SKB*XU,0
27328,f0rtify,1
27329,dlgt,0
27330,Neveark,0
27331,andromeas,0
27332,Hollister,1
27333,Hudonom,1
27334,NotSoComfy,1
27335,Spadoodler,0
27336,AliveCake,0
27337,babyzionov,0
27338,Sharlayan,1
27339,toryelo,0
27340,Kamekian,1
27341,Akio,0
27342,convoicon,0
27343,Yykby,0
27344,Cata_Box,0
27345,Mir,0
27346,Frageelee,0
27347,Born2Run,0
27348,exceptionsnull,0
27349,Orca,0
27350,interstellarcirno,0
27351,andyjordan,0
27352,leafoscillot,0
27353,201？,1
27354,yoshiDZ8,1
27355,CArsonBlazeman,1
27356,Drgn,0
27357,Flipend0,1
27358,SHRMP0,0
27359,KingSana,1
27360,boba4ever,1
27361,X-Vaskys,0
27362,Sorara,0
27363,SkyTenin,0
27364,Mint_cla,0
27365,leahwood99,1
27366,XepherGamer,1
27367,tenai,0
27368,Linluasrt,1
27369,danielogura,1
27370,xonah,1
27371,KittyPlay,1
27372,poi,0
27373,Lava3063,1
27374,anko3317,0
27375,ottoboni,0
27376,2089730,0
27377,kr3st1k,0
27378,Nikaret,1
27379,Hotline,1
27380,forcednature,0
27381,XeroVesk,0
27382,Bunky,1
27383,doomislegend,1
27384,adamyes,1
27385,patisan,1
27386,GalacticLightN,1
27387,Sftw96x,0
27388,okeiokei,1
27389,happy360,0
27390,furias_mango,0
27391,djrabbit,1
27392,Satorrri,1
27393,Azul,1
27394,yuki_09,0
27395,rainy0740,0
27396,s3gtr33,0
27397,mm00,0
27398,LauraPalmersGhost,0
27399,vetohunter,1
27400,jellotchi,0
27401,aterlbab,1
27402,moriking,0
27403,majia9394,0
27404,FlopMan69,1
27405,Genomaxx,1
27406,Babylon,1
27407,Kolyasisan,0
27408,pineapple,0
27409,rabbitselector,0
27410,arafatth20,1
27411,SunnyNights,0
27412,Yuyus123,1
27413,mtipreal,1
27414,roboco,0
27415,KvroKitsu,1
27416,PhoenixAceVFX,1
27417,Mellio,0
27418,attosize,0
27419,lfkingdom,0
27420,RandomeLoL,1
27421,qt40,1
27422,correct,0
27423,Urung2,1
27424,bitmap,0
27425,chen52808,0
27426,Lawrence,0
27427,vast33,1
27428,LainEnjoyer,0
27429,jerrylin1992,0
27430,that1noob,0
27431,tonicella,0
27432,Mazzerin,0
27433,GYGY,0
27434,Crysaether,0
27435,llamapalma,0
27436,whiskers,0
27437,NEonRiuM,0
27438,ORE-LEGGENDARIA,0
27439,fuyuko,0
27440,Optane,0
27441,Waffle-stomperr,0
27442,hitmon,0
27443,Maluetar,0
27444,VioleGrc,1
27445,CrossTech,0
27446,fluffynimbat,1
27447,xeno.fx,0
27448,Kusanagi2k5,0
27449,Chesnutagle,1
27450,Velint,1
27451,Shadows,1
27452,hzwarg,1
27453,skyblue,0
27454,Narkv,0
27455,Garterbelt,0
27456,lighthouse,0
27457,LazyReimu,1
27458,streamington,0
27459,waffle,0
27460,segalindbergh,1
27461,marimo,0
27462,ciENJgGf,0
27463,dennisk,0
27464,Visruhv,0
27465,A.P.P,1
27466,HeckoGecko,1
27467,vGta7o2,1
27468,ChrisTheChris,1
27469,testyourmine,1
27470,akemillion,1
27471,3dprintedcab,0
27472,wolfs,1
27473,maxpanda,0
27474,milmilmilkey4622,1
27475,baruu,0
27476,lightbreathing,1
27477,msk,0
27478,xancara,0
27479,shedevil,1
27480,shedevil,1
27481,Latte,0
27482,LucaBeaR90,0
27483,CuttleBone,1
27484,Freila,1
27485,jammydodger,0
27486,kenbm2dx,0
27487,JOKER_P,1
27488,Lovelicot,0
27489,helvstndrd,0
27490,gigaiDX,0
27491,xingo,0
27492,Math284,0
27493,gentlegoose,1
27494,minyan,0
27495,Phiko,0
27496,schroender,1
27497,Llopez1052,0
27498,DDR_AUS,0
27499,FreeSky,0
27500,rinnythe16th,1
27501,garvanturr,1
27502,Kyong,1
27503,yamatotanu,0
27504,Chaoticv1rus,0
27505,ElkBit,0
27506,zola76,0
27507,Sushi!,0
27508,girltyperanma,0
27509,felis_catus,0
27510,nekora,1
27511,OJITO,0
27512,megyn,1
27513,Ascent,1
27514,Fate.B,0
27515,jheszkn,0
27516,Winberhouls,0
27517,BassKnight,0
27518,DragonDraken,0
27519,uptightgnome,1
27520,phailyoor,1
27521,TombOfKnives,0
27522,sancks1216,1
27523,TolerantBag,0
27524,Th3d0nGsT3R,0
27525,a2584562,0
27526,nameis,0
27527,med,0
27528,korewastevedesu,1
27529,ryu2021,0
27530,maxlikesfaxx,1
27531,Flipz,1
27532,Temma,0
27533,ssshrns,1
27534,cs5enjoyer,0
27535,Aruto,0
27536,nyan,0
27537,AoNoche,1
27538,Tomii,0
27539,Taiga,1
27540,saumon,0
27541,WindowsForum,1
27542,RoboQui,1
27543,JoeWhitt,0
27544,unhappymappy,1
27545,Granfalloon,0
27546,Jackaren,0
27547,hand-owt,0
27548,AltVoid,1
27549,Bobobob,1
27550,shadowkage,0
27551,Quiet,1
27552,reatsf,0
27553,legend810,0
27554,rappx286,1
27555,Hanzofox44,1
27556,bsnike,0
27557,aquostics,0
27558,Athelion,1
27559,THELEGENDOFK,1
27560,Ethoras,0
27561,mmkiidx,0
27562,kyokyo,0
27563,Kcznsk,0
27564,aroman,0
27565,NUTDOG,1
27566,ayembismod,1
27567,APicebar,0
27568,hitrus,1
27569,mangoafterdawn,0
27570,kusogeddon,0
27571,PJRI,0
27572,Implications,1
27573,halofan,0
27574,techmania_loser,1
27575,dj_girdot,0
27576,NoahBK,0
27577,patchouli01,0
27578,everyeco,1
27579,Bordeaux,0
27580,jammitch,1
27581,rintaun,0
27582,Vantex1559,0
27583,Nep-Nep,0
27584,DanilDanilov,0
27585,Bass,0
27586,cloo,0
27587,sora0262,1
27588,Corin,0
27589,tsuiraku666,0
27590,HIHIXD,1
27591,smartyxit,1
27592,x53,0
27593,imron,1
27594,char9312,0
27595,AdamAvacado,1
27596,flemgo,0
27597,mechakin,1
27598,midnightcatto,0
27599,c1rcu1tboard,1
27600,Schnoogledeck,0
27601,Num5119,0
27602,GAMAXXEDGE26,0
27603,londred,0
27604,vr39ra1meu,1
27605,Yomi74,0
27606,Burrito,0
27607,Chara_,0
27608,neeto,1
27609,eminem,1
27610,KolTheGrrreat,1
27611,sirUserOfName,0
27612,Synnite,0
27613,mikaeltarquin,0
27614,0626,0
27615,beat777,1
27616,Angeles,0
27617,akiroz,1
27618,Wirecat,0
27619,Lyonis,1
27620,mizu_like_water,1
27621,tsound922,1
27622,ARLE,0
27623,Vettle,1
27624,cg505,0
27625,FruityRumpus,0
27626,KindaSus,0
27627,RedThings,0
27628,toasterbrutalxx,0
27629,hanserreola19,0
27630,KH7452,1
27631,dlehdgud2380,0
27632,pecan,1
27633,Prebble,0
27634,doseisan,1
27635,jiveprinting,1
27636,nikkinih,1
27637,Kokonet19,1
27638,Fuminoko,0
27639,mobbi,0
27640,Hidden,1
27641,minichisha,0
27642,tkk,0
27643,Drozo,0
27644,yuusha,1
27645,theform,0
27646,cubbie,0
27647,Triage_Level_99,0
27648,RaspberryHeart,0
27649,eventhorizon,0
27650,salsuss,0
27651,Clowwnnw,0
27652,SonOfNoah,1
27653,lyko,0
27654,MineTestGaming,0
27655,FinalDoom,0
27656,gigacomplex,1
27657,audreyyy,0
27658,idropbeatsnotbombs,1
27659,Schopfer,1
27660,costed,0
27661,GqbmDb52,0
27662,ChikaNoChika,0
27663,tamago0216,1
27664,mafiayau126,0
27665,ShiryuX,0
27666,r4yr1ffy,0
27667,2peko,0
27668,JAZIELIT,1
27669,ruruchi,0
27670,Umopapisdn,1
27671,YomanFezWasup,0
27672,megumi_akasaka,0
27673,heartsnative,1
27674,CCCP,1
27675,walf,0
27676,sissel,0
27677,RaceTF,0
27678,siberia_otaku,0
27679,why102822,0
27680,drainer,1
27681,leinnesw,0
27682,hinaruta,0
27683,Fumo,0
27684,karatovv,1
27685,Hoopen,0
27686,hsinto_es,0
27687,Migeh,1
27688,Maxog,1
27689,sim1222,0
27690,oneimoh,1
27691,1998nogard,1
27692,SashaSkubo,0
27693,dreamyplanet,1
27694,tstx,1
27695,SCP_Cube,1
27696,Galexion,0
27697,Yellow,0
27698,wiredinfish,1
27699,varingon,0
27700,is1212,0
27701,azarashi,0
27702,sqrtrev,0
27703,UrsaKing,0
27704,caffwin,0
27705,suzu2121,1
27706,hchsoon,0
27707,Martzi,1
27708,xsling,0
27709,Chenoh,0
27710,Marin,0
27711,xzy726,0
27712,mellow,0
27713,NOZOMI,1
27714,dusomlyser,0
27715,ipmatic,1
27716,48velu,1
27717,Dural,0
27718,yasee,1
27719,ofmic3andm3n,0
27720,T0pzu,0
27721,zznzm,0
27722,allen3455,0
27723,xWiiLLz,0
27724,SaLude,0
27725,fairastar,1
27726,ExtraCrispy,0
27727,troissepthuit,0
27728,c3zar_Shot,1
27729,kaine,1
27730,Kininaru,1
27731,ryzenfr,0
27732,elucidation,0
27733,l3x3l,1
27734,hellookelly,1
27735,ubis,0
27736,daanit,1
27737,daanit,1
27738,voxrorum,0
27739,TruffleGoudad,1
27740,exeph,1
27741,SpaceGarbage,1
27742,themotionpasses,1
27743,kanedazama,1
27744,wwxz,0
27745,Lobopump,1
27746,THE_RADICATED_TOTA,1
27747,wolverine54,1
27748,valspamme,0
27749,Nydylla,0
27750,sxturn,0
27751,defvs,0
27752,Aaaeon,1
27753,sleepydear,1
27754,pmixtune,1
27755,NightTray,0
27756,vitri,0
27757,CometPopcorn,1
27758,musani,1
27759,Mahax,0
27760,Setsugennoao,1
27761,notyourwaifu,1
27762,Wheelour,0
27763,Str1jk,0
27764,Greentryst,1
27765,neuronhuskie,0
27766,Megui,0
27767,Maruchun,1
27768,Avexinfinity,0
27769,terazoid,0
27770,Potoko320,0
27771,Vashen,1
27772,OwOrigins,0
27773,cOrPsE,1
27774,Yucky,0
27775,kimchi1,1
27776,Suikaoi,1
27777,Freeonpro,1
27778,Arekualkhemi,1
27779,TheManaMan,1
27780,Wo1fie,1
27781,Metarune,0
27782,tomden,1
27783,Mistereo,1
27784,garethp1,0
27785,TwilightPB,0
27786,ve3xone,0
27787,Perusal,1
27788,SupremeUHD,1
27789,sunetogo,0
27790,milktearize,1
27791,lowresraven,0
27792,dropkick,1
27793,icycow,0
27794,Toxicoow,0
27795,ShiroOkumura,1
27796,kasayui,0
27797,V2power,1
27798,hareman,0
27799,Data-C,1
27800,Zealous,1
27801,zxynjjwc5873,0
27802,poyopoyo,0
27803,water,0
27804,Doogbear,0
27805,Moonside,1
27806,tehguy009,0
27807,kakota,1
27808,Tomohiro,0
27809,DJ.MKZ,0
27810,sayaendo,0
27811,ceeell,1
27812,Jemu,1
27813,kiitevy,0
27814,level69moron,1
27815,dom64,0
27816,yoku,0
27817,free_muffin,0
27818,SATCHMO,0
27819,Edin,1
27820,Rursus,1
27821,Hudson550,0
27822,Wiinter,1
27823,xdxxe,0
27824,Karl#0069,0
27825,shiru,0
27826,Nyx2X,1
27827,wesleywt23,1
27828,Ryte,0
27829,emwc,1
27830,Maji,0
27831,Sputony,1
27832,CheungFun,0
27833,kikenaiii,1
27834,lukacat,1
27835,JIN856046491,0
27836,Setsuu,1
27837,konokyrie,1
27838,Kotoki1337,0
27839,Touji,1
27840,Geopurot,0
27841,Twanchunfung,1
27842,PissNEET,0
27843,ari85,1
27844,Relativity,1
27845,NotWhoYouThink,1
27846,Munchtoast,1
27847,DisplayPort,0
27848,twindrill,0
27849,nmh,1
27850,nmh,1
27851,ChuNadeko55,0
27852,substreamphil,1
27853,andr,0
27854,発狂人,1
27855,Myosuke,1
27856,TenTwoJuan,1
27857,Retro-Type,1
27858,Elfmund,0
27859,REV_AKATSUKI,0
27860,haishi369,0
27861,jakeman95,0
27862,dancingmaractus,0
27863,kotarou114514,0
27864,Nikoto,1
27865,ascenelongforgotten,1
27866,Tupsy,0
27867,shoterboyx,0
27868,Xelion,1
27869,Serpent,0
27870,nozo,0
27871,masterspanner,1
27872,holober,0
27873,personal61,0
27874,Queenie096,0
27875,p0gscar,0
27876,LordLiquidBaconII,0
27877,pibolib,0
27878,goog2,1
27879,Zero_V4x,1
27880,lolihunter6,0
27881,Gusbell,0
27882,iambosszie,1
27883,velerefontis,1
27884,badoppa,1
27885,glockoma,1
27886,Laplus,0
27887,Mik,0
27888,Lorpi_,0
27889,xgeo23,0
27890,kissthefuture,1
27891,pm981,0
27892,manirra,0
27893,KirbyAnimelo2,1
27894,therathatter,0
27895,Tomato,1
27896,Nnghm,1
27897,Longlongman,1
27898,Mr.Music,1
27899,Landius,0
27900,allu04,0
27901,Ketsakura,1
27902,SparksF0x,0
27903,Keijia,0
27904,crppolor,0
27905,carafalo,0
27906,GHShuffle,0
27907,keebwa,0
27908,nenes,0
27909,naruri,0
27910,Yobbo,0
27911,Europeein,0
27912,williams00,1
27913,KomuraSango,1
27914,Citrus,0
27915,ja5087,0
27916,Raion-Raion,0
27917,Raicchi,1
27918,Nihilism_33,1
27919,toromarionette,1
27920,Akyuu,0
27921,patrick2dx,0
27922,SATTRN,1
27923,Epesi99,0
27924,Spout7863,1
27925,Clayworth,0
27926,TheChilledDejw,0
27927,Sopra,1
27928,vaporduck,0
27929,little_blake,0
27930,metashell0,0
27931,Seminar,0
27932,ALT,0
27933,Kazuhira2572,1
27934,koretoba,1
27935,Katabasis,1
27936,44CLASH,0
27937,Sumarexon,1
27938,ritendoki,1
27939,rain,0
27940,PeeAllYouCan,1
27941,zhenglei8208,0
27942,naokamiya,1
27943,Ameare,1
27944,BaeZawr,1
27945,Starlong,0
27946,Securehash,1
27947,AuricaLegacy,0
27948,ExVeekun,0
27949,psvita22,0
27950,Jackall4BDN,1
27951,altf3,1
27952,shibe,0
27953,hakureiyoru,1
27954,halloyeen,0
27955,yahweh,1
27956,bemablur,0
27957,holls,0
27958,Grumbo,1
27959,Gutiger,0
27960,Rokon6502,0
27961,chris64671,1
27962,ElvenPenumbra,0
27963,JasonPik,0
27964,DrunkHealer,0
27965,Himeno,1
27966,tongle99,1
27967,FIESTIKA,1
27968,bytearray64,0
27969,happinessova,1
27970,lucidkarn,1
27971,fuseki,0
27972,KyrTilcat,0
27973,Sophia,0
27974,5up3rCh4rg3d,0
27975,arcticfigure,1
27976,Invysion,1
27977,wynntastic,1
27978,UshiromiyaS,1
27979,IPIhypster,0
27980,Wiedzmin,1
27981,mikuxixi,0
27982,cubix,0
27983,ivory,0
27984,ecco_ITG,1
27985,PhoeverAsian,1
27986,greenforest135,1
27987,patatita,1
27988,Weem7093,0
27989,poxdox,0
27990,ernad,0
27991,pokemonfr,0
27992,keokoro,1
27993,Kit,1
27994,besoandalotofguns,0
27995,Miller,0
27996,Giftia,0
27997,Zelkys,1
27998,PrTmini,1
27999,jaydenxero,1
28000,thealph4,0
28001,psychics,0
28002,seraphael,0
28003,Qinmaows,0
28004,Plushine,0
28005,whiely,0
28006,Akaleaves,1
28007,Formless,0
28008,Tir,1
28009,omisocil,1
28010,StapleStap1e,1
28011,Nemu_Zz,0
28012,undertow8,1
28013,Mathuselah86,0
28014,xi,0
28015,bonkler,0
28016,indicium,0
28017,imadude1243,0
28018,ExpressionReload,1
28019,mycotoxin,0
28020,bap,0
28021,Fisicia,1
28022,CDAWG,0
28023,pachinko,1
28024,A6AvantRay,1
28025,CosineAlpha235,0
28026,nosumako,0
28027,switcherman,0
28028,s1m4,0
28029,pumpermaniac,0
28030,nature,0
28031,diddy,0
28032,bddaddyil,1
28033,Laithypoo,0
28034,Mimilynn,1
28035,Kmgervais123,1
28036,HealingWick,0
28037,spicyjpeg,0
28038,Terminal,0
28039,QXC,0
28040,SaturnFox3,1
28041,botnewb,1
28042,Fleh,0
28043,Skyfox,0
28044,bunnyfly37,0
28045,TheFellowV,0
28046,xlom3000,1
28047,R'riz,0
28048,rhythmnoob,0
28049,andy1128,1
28050,defvs,0
28051,Aragocoun,0
28052,StereoMadness,0
28053,Thulinma,0
28054,Fensky007,0
28055,make_gaming,1
28056,freaka-zoid,0
28057,calamardo84,0
28058,Miriitode,0
28059,misokura,0
28060,Foas,0
28061,talkouki89,0
28062,THMSTR,1
28063,zkm125,1
28064,makeshiftsavant,0
28065,Coolguy1260,0
28066,RagnarokSam,0
28067,lumit,1
28068,popplio,1
28069,Tanoshii,1
28070,blasterpanda,1
28071,txnuki1,1
28072,ExpansiveUniverse,0
28073,Kokomo,0
28074,JaegerElinciel,0
28075,colinmcguire,0
28076,gumiya,0
28077,ColdPenguin,1
28078,Thingy,1
28079,alanko,1
28080,SacchariN1309,0
28081,CoSybr,1
28082,SloppierKitty7,0
28083,RedFIVE,1
28084,Martinch,0
28085,ucc.coffee,0
28086,giho12,0
28087,Kaeleb,0
28088,braline,1
28089,kasaragiroumen,0
28090,notreallynola,1
28091,Noodles,1
28092,KennethLias,0
28093,whiskr,1
28094,SpagottoB37,0
28095,starchaser,0
28096,Toriichii,0
28097,DoritosOnDesk,1
28098,TheTetley,0
28099,elltrain,0
28100,Swego,1
28101,cadenza,1
28102,Radi0,0
28103,spamspaminsky,0
28104,jmercury04,1
28105,Bakuretsu,0
28106,Bestfast,0
28107,zelig,0
28108,masato66,0
28109,justsoso,0
28110,Adamaq01,0
28111,DrSilverKujo,1
28112,Eggo,0
28113,Sven,0
28114,nicu,1
28115,Lpsteia,1
28116,VasyaDogs,0
28117,DATURA_S,0
28118,Dohyeah,0
28119,caddr,0
28120,Skulldude_Real,0
28121,rakki99,1
28122,asalohcinnow,0
28123,Souji74k,0
28124,yasminokov9000m,0
28125,Ukiyo,1
28126,lemonmaster,0
28127,Videophobia,0
28128,fukup,0
28129,kng,0
28130,joenforcer,0
28131,Vigor29,1
28132,Kokoa,1
28133,docchi,0
28134,themightyenoby,0
28135,ryukakashi,0
28136,salimofshadow,0
28137,BocuD,0
28138,oxFORTY,0
28139,ApertureSL,0
28140,GOLDI,0
28141,flameflower,0
28142,SuperQuinn,0
28143,robo_z,0
28144,SabreTooth01,1
28145,Brody,0
28146,pun,1
28147,rozuchan,1
28148,oushirx,1
28149,Tonkatsu,0
28150,TangentThought,0
28151,Seyren,0
28152,Kotatsuki,1
28153,janpyonmagic,0
28154,zhezdy,0
28155,ishicrusher,0
28156,Rinchan,1
28157,nebula810,1
28158,kaiihudson,1
28159,iceentz,0
28160,Sanaku,0
28161,SerikaFan,1
28162,Aligator,0
28163,Fyzx,0
28164,fesonic25,0
28165,kaggymysti,1
28166,hazian,0
28167,NaokiS,1
28168,krepe90,0
28169,Barrold,1
28170,zathiros,1
28171,S3NP4L,0
28172,Exilfaker,0
28173,AutotelicBrown,0
28174,Kiiview,0
28175,peekaboo573,1
28176,billbob900,0
28177,TechMan32,0
28178,Kohi,0
28179,tsuko,0
28180,na101,0
28181,Labrat00,1
28182,Kureth,1
28183,qfdotj,0
28184,Muukey,0
28185,ValerieScarlet,0
28186,transpunk93,0
28187,LSD96,0
28188,BITEDOWN315,1
28189,GANSS,0
28190,Condor,1
28191,Vicco,0
28192,wlatcamuch,1
28193,catsinasippycup,0
28194,BlackSands,1
28195,LazJam,0
28196,nanobun,0
28197,soraya,0
28198,TetsuoX,0
28199,jumpygryphon,1
28200,Lazerrr,1
28201,N3k0M4ster2628,0
28202,AetherPi,0
28203,TrashBoatDaGod,1
28204,Bendes,0
28205,flad,0
28206,astraea91,0
28207,RAGGIO99,0
28208,LemonyVengeance,1
28209,asayedain,0
28210,sheikdaddy,0
28211,wiibros220,1
28212,Nonox,0
28213,Slaerd,0
28214,rodin1a,0
28215,XingRen,0
28216,scriabyne,1
28217,beefkins,1
28218,maosadao,1
28219,QPVMplayer,1
28220,Marunsky,0
28221,yakan,0
28222,78ij,0
28223,AMANEFAN,1
28224,Daak,1
28225,Koiya,1
28226,shimaltus,0
28227,Guikah,0
28228,MRMS,1
28229,10dollartip,1
28230,flavorhythm739,0
28231,ShoeYen,0
28232,Nitori09,0
28233,Peli,0
28234,DjStunna,0
28235,mashimarro,0
28236,Leif-kun32X,0
28237,ynbsb,0
28238,FyadGhost,1
28239,comradesnarky,0
28240,OpJoy,0
28241,bemasneedo,1
28242,3rdmixer,1
28243,TFD500,0
28244,calico,0
28245,Starfire,1
28246,MindSculptor,1
28247,minimar,0
28248,mkoo,0
28249,KIOKIO3000,1
28250,Tusken,1
28251,Asteria_0742,1
28252,Kasumi1,0
28253,ikzune,1
28254,Borcran,0
28255,yilliz,1
28256,Uil,0
28257,exitmouse,0
28258,Draxor,0
28259,izumimorin,0
28260,12brendan3,0
28261,wez,0
28262,newyokohama,0
28263,nilou,0
28264,Overclocking9999,1
28265,XenonWhee,1
28266,bluedfinn,0
28267,FireAlphaa,1
28268,Blacksushi,0
28269,CyNocZ,1
28270,reynad,0
28271,beenboutpaper,0
28272,macc,0
28273,DJ.DOC,0
28274,fauntasm,1
28275,Jormundr,1
28276,Firebird,0
28277,emmDDR,0
28278,Alaynn,1
28279,starvingsumo,0
28280,zerodx1,1
28281,Killbay,0
28282,Clique3831,0
28283,Potchi,0
28284,Komaji,1
28285,luc_ddr27,1
28286,ax,0
28287,TakiVT,1
28288,Littlefreak3000,0
28289,Ech0es,0
28290,lexisother,0
28291,SandiestGirl,0
28292,albatros,1
28293,criminalrin,1
28294,pepperonipeesah,0
28295,gemomo,1
28296,vicmax256,0
28297,lun4,0
28298,Stool,0
28299,cierin,1
28300,ko,0
28301,Pearlpines,0
28302,Holmium,0
28303,Ogdoabyss,0
28304,alextwt,0
28305,chepi,1
28306,wnsrbs513,0
28307,klisa0506,0
28308,Gaijin,1
28309,Moai,0
28310,Ceciaichi,0
28311,Slooptalis,0
28312,Andy123,0
28313,Towaz,0
28314,guageHHH5,0
28315,Visha,1
28316,Awsnapdrummy,1
28317,fire,0
28318,RockLee2032,0
28319,Salvare000,0
28320,Capnspeedy,1
28321,Akira33,0
28322,Mscarriage_Punch,1
28323,piecedeuphoria,0
28324,W0LFGRRL,0
28325,Cascade,1
28326,w0rldw1dew3b,0
28327,tunaEXH,0
28328,Chai_the_Tea,0
28329,lighthexagon,0
28330,sansmeows,1
28331,Azura,0
28332,isidoris2,1
28333,missleepy,0
28334,ctbn,0
28335,Tiamatto,1
28336,ayakio,1
28337,francesco,1
28338,Mayhts,1
28339,meyu,1
28340,AmiYumi,0
28341,aschguitar47,0
28342,Skelly260,0
28343,waefwerf,0
28344,Desolatable,0
28345,icecold,1
28346,Xosen,0
28347,LEGEND2050,0
28348,krztov,0
28349,crookedrhythm15,0
28350,Chensaw,0
28351,zuero,0
28352,Iyric,1
28353,DJKANA,1
28354,paprotka,1
28355,alvinking,0
28356,Riptz,1
28357,Nano,0
28358,Dante0205,1
28359,GoldCowON,0
28360,SAGE6WAY,0
28361,Teru,0
28362,kissa,0
28363,emaj,0
28364,Brittanyan,1
28365,kumaracy5156,1
28366,BlueMoon1890,0
28367,LAKE9,0
28368,Kuyoko,0
28369,Vora,1
28370,Alicesky,1
28371,x4t,0
28372,shun,0
28373,yoke,0
28374,zasedreer,0
28375,Lardonate,0
28376,codenameTOSTR,0
28377,Nusantara,0
28378,gerp,0
28379,miori0212,0
28380,nyxk,0
28381,dwrsh,1
28382,kasu125,1
28383,Jackboxxx,0
28384,blackbunny208,0
28385,HoshimiRIN,0
28386,VeetaCrush,1
28387,Oru_Maito,0
28388,D-UD,0
28389,infsq,0
28390,ruinedrat,1
28391,euphoria,0
28392,R0bBie_BaXXter05,0
28393,nanadayo,1
28394,Siksik,1
28395,Yukariiin,1
28396,starxh,0
28397,redzoner4000,0
28398,Samanatu,0
28399,iretanzer92,0
28400,audi0c0aster,0
28401,MiCCA,0
28402,nyqu,0
28403,sdvxbot,0
28404,hexiren,0
28405,bboy95,1
28406,nextroom,0
28407,areYouMyRealDad?,0
28408,shy,0
28409,Ravebounce,0
28410,happywheelz600,1
28411,MSN06S,0
28412,Leitz,1
28413,crosse,1
28414,tamago19870210,1
28415,AstynTah,1
28416,taishi,1
28417,ramen4life,1
28418,NightNarumi,1
28419,HannahPadd,0
28420,xxxqxxx1,0
28421,Galaxy-3-,0
28422,GhostR,0
28423,ddr-lover-1991,1
28424,JSY465,0
28425,Detchibe,0
28426,HiPPOPiPPO,0
28427,lkprod,0
28428,mflkoneko,1
28429,acepsw,0
28430,Thehermit19,1
28431,splinter182,0
28432,Spots,0
28433,notcantsing,1
28434,kkang,0
28435,man2man,0
28436,z14ag_,0
28437,Enginer003,0
